,DPCP_AA_Twist,DPCP_AC_Twist,DPCP_AG_Twist,DPCP_AT_Twist,DPCP_CA_Twist,DPCP_CC_Twist,DPCP_CG_Twist,DPCP_CT_Twist,DPCP_GA_Twist,DPCP_GC_Twist,DPCP_GG_Twist,DPCP_GT_Twist,DPCP_TA_Twist,DPCP_TC_Twist,DPCP_TG_Twist,DPCP_TT_Twist,DPCP_AA_Tilt,DPCP_AC_Tilt,DPCP_AG_Tilt,DPCP_AT_Tilt,DPCP_CA_Tilt,DPCP_CC_Tilt,DPCP_CG_Tilt,DPCP_CT_Tilt,DPCP_GA_Tilt,DPCP_GC_Tilt,DPCP_GG_Tilt,DPCP_GT_Tilt,DPCP_TA_Tilt,DPCP_TC_Tilt,DPCP_TG_Tilt,DPCP_TT_Tilt,DPCP_AA_Roll,DPCP_AC_Roll,DPCP_AG_Roll,DPCP_AT_Roll,DPCP_CA_Roll,DPCP_CC_Roll,DPCP_CG_Roll,DPCP_CT_Roll,DPCP_GA_Roll,DPCP_GC_Roll,DPCP_GG_Roll,DPCP_GT_Roll,DPCP_TA_Roll,DPCP_TC_Roll,DPCP_TG_Roll,DPCP_TT_Roll,DPCP_AA_Shift,DPCP_AC_Shift,DPCP_AG_Shift,DPCP_AT_Shift,DPCP_CA_Shift,DPCP_CC_Shift,DPCP_CG_Shift,DPCP_CT_Shift,DPCP_GA_Shift,DPCP_GC_Shift,DPCP_GG_Shift,DPCP_GT_Shift,DPCP_TA_Shift,DPCP_TC_Shift,DPCP_TG_Shift,DPCP_TT_Shift,DPCP_AA_Slide,DPCP_AC_Slide,DPCP_AG_Slide,DPCP_AT_Slide,DPCP_CA_Slide,DPCP_CC_Slide,DPCP_CG_Slide,DPCP_CT_Slide,DPCP_GA_Slide,DPCP_GC_Slide,DPCP_GG_Slide,DPCP_GT_Slide,DPCP_TA_Slide,DPCP_TC_Slide,DPCP_TG_Slide,DPCP_TT_Slide,DPCP_AA_Rise,DPCP_AC_Rise,DPCP_AG_Rise,DPCP_AT_Rise,DPCP_CA_Rise,DPCP_CC_Rise,DPCP_CG_Rise,DPCP_CT_Rise,DPCP_GA_Rise,DPCP_GC_Rise,DPCP_GG_Rise,DPCP_GT_Rise,DPCP_TA_Rise,DPCP_TC_Rise,DPCP_TG_Rise,DPCP_TT_Rise,essentiality_status
0,0.007744379172024937,0.1710310879601631,0.0770012557675627,0.08176434010043232,-0.1922935171255288,0.007499819829750472,-0.1873246923936031,0.07396173251358007,-0.0080704582950575,-0.012158093015930863,0.006032463776103516,0.13216038615103504,-0.06222288408440526,-0.00670791338809977,-0.17270806630718796,0.007907418733541303,0.06170918006915148,0.057162187853529785,0.035304534892152,0.01641394315741634,-0.19061653877850393,0.1282112056609732,-0.13734142110588682,0.0339109348306196,0.05001691437183858,0.03227148146203901,0.10312640455339137,0.04417078152318206,-0.11950023480281577,0.041572500257112545,-0.17120189131032296,0.06300832070218632,0.011063398817178554,0.1355039911268935,-0.02753557038942221,0.06336545497979339,-0.1411456775412675,-0.033332532576668863,-0.1553534107591179,-0.02644863997931344,0.00896717588339726,0.3452298016869288,-0.02681095011601625,0.10470762950714499,-0.06964118413339764,0.007453237097888557,-0.12676972890280513,0.011296312476487455,0.1950845991429153,0.01434748141343565,0.0667737581943488,-0.0777944561739873,-0.12032319639904097,0.0666650651533379,-0.09253659684347448,0.06413795194983497,0.0125540462367563,-0.05223476999437009,0.053621900232032664,0.011086690183109343,-0.11319215652986311,0.010434531937044049,-0.10806805602506461,0.19919164333539774,0.013644858541186754,0.14677701223745016,-0.02370025879946685,0.19185227513761569,-0.08706312584971261,-0.09785479206436389,-0.03230900644048315,-0.02276472226790905,-0.0392563033117618,0.09696454429989393,-0.07870928926916226,0.11341860036530238,-0.07625205016345206,-0.032628615739646066,-0.07819558525390849,0.01393211872100128,-0.013399005234138393,0.11887913171132498,-0.0612666441164643,0.08939873226667244,-0.17524423726410848,0.028808831726978127,-0.1563665851771121,-0.05884822395397229,0.07084068947883917,0.23790836333642704,0.023172321171699713,0.09186114723147841,-0.07009536576905022,0.05888057307332086,-0.15739528717239373,-0.013681089554857171,0
1,0.007820530070715677,0.15652707413337635,0.08759821248521231,0.1165355530290599,-0.16237523065892032,0.007627430562796726,-0.19381060451949655,0.08399828594472425,-0.011544592009151713,-0.010551508825568712,0.00627573400736442,0.11739530560003227,-0.07936389775467048,-0.008689477856350693,-0.16870153834693027,0.0070481320390400485,0.062315969769829796,0.052314641288252244,0.040163165111355245,0.02339415863795317,-0.16095916760084839,0.13039274152590716,-0.14209671725588083,0.0385126240793818,0.07154796529128613,0.02800709132712694,0.10728516707827794,0.03923598096618918,-0.15241987825065662,0.0538533072084949,-0.16723030400088149,0.05616130608885898,0.01117218581530811,0.12401279508569767,-0.03132503128462254,0.090312333346517,-0.11918530738772494,-0.03389969139020785,-0.1607323523058324,-0.030037701231829878,0.012827324454613055,0.29961074442973173,-0.027892151143841946,0.0930095963142732,-0.08882577364269681,0.009654975395945274,-0.12382889079244151,0.010068760055771422,0.19700287654326704,0.013130766538485517,0.07596320086520962,-0.11087743093988046,-0.10160252441666451,0.06779938278041586,-0.09574057506912624,0.07284142548718738,0.017958254236458242,-0.045332408287628946,0.05578430228768406,0.009848074903864225,-0.14437406542070227,0.01351696555432342,-0.10556106432900203,0.17754580231677158,0.013779029172213336,0.13432982593736487,-0.026961901927121484,0.27343963096361135,-0.0735172737649036,-0.09951980829553912,-0.03342767037085065,-0.025853878560253483,-0.05615517594575038,0.08415153952243759,-0.08188338657227895,0.10074736945302361,-0.09725778548848907,-0.042267336733360465,-0.07638158313236726,0.012418137402118222,-0.013530758376317542,0.10879777989030948,-0.06969819460828512,0.12741655704671256,-0.1479785895685218,0.029299018987251093,-0.16178060677739226,-0.06683388524082147,0.10133586319144311,0.206470882574402,0.024106787774320466,0.08159833491773211,-0.08940507216645366,0.07627430562796796,-0.1537439891621007,-0.012194387178656639,1
2,0.005576065571642677,0.11394898623955824,0.0712826015117768,0.0798970538336822,-0.1287476872487436,0.005416749412453004,-0.23775028606964738,0.0623722763228047,-0.008500655065341195,-0.013826366672542799,0.008045466039084511,0.16142773050604084,-0.05300676210757608,-0.005632964199924861,-0.20530036615340203,0.005018459014478505,0.04443150661848723,0.03808414853013196,0.03268257208522082,0.0160390911057345,-0.12762488765064417,0.09260062090812572,-0.17431210877702513,0.028597250574568186,0.052683072133349225,0.03669961524193488,0.13753915752530432,0.05395254375102022,-0.10180049689435546,0.03491046948595424,-0.2035099559834597,0.03998835595663852,0.007965807959489675,0.09027915687421716,-0.025490585470367182,0.06191835171051005,-0.09450229950670853,-0.02407444183312448,-0.19717271320679894,-0.022304262286571185,0.009445172294823462,0.39260053514628096,-0.03575762684037621,0.12789547223847444,-0.05932630308877135,0.006258849111027624,-0.15069285597015702,0.007169227163540675,0.14046374701900266,0.009558969551387674,0.061814669765640526,-0.07601783179880689,-0.08056087116363965,0.048148883666249115,-0.11744635525796279,0.05408783604493536,0.013223241212753005,-0.059402167926480724,0.07151525368075241,0.013541873531132509,-0.09642673755660448,0.008762388755438675,-0.12846192969337145,0.1264173723171024,0.00982449648337062,0.09778977580745046,-0.021940111065566058,0.18747086487772502,-0.0582920124679994,-0.07067568281010154,-0.04100620919590672,-0.01919759718237018,-0.041348865379560916,0.11026954161065101,-0.10497417593853302,0.13853551572722142,-0.06495800287473433,-0.02739985055272109,-0.09295212798951272,0.00884204683503351,-0.00964747852871532,0.07920289056864102,-0.05671655267156703,0.08735709620844255,-0.11733255800139859,0.02080719615577193,-0.19845862220597366,-0.04962698358762119,0.07461686112910623,0.2705529774812415,0.03090480605489659,0.1122040949722415,-0.05971321376108944,0.04944490797711855,-0.18709786275898707,-0.008682730675843837,1
3,0.005444206568175546,0.12159910536684689,0.06837595978556794,0.09547419097453215,-0.13768339284194814,0.007679196633005533,-0.2331011860207868,0.07549845559656461,-0.009431166866974731,-0.013336259397831672,0.007278044570087317,0.1338956441118089,-0.05047147893654525,-0.007368099114824049,-0.1965117516016896,0.005845358631093762,0.04338082059085961,0.0406409792903842,0.03134989727077758,0.019166154117202894,-0.13648266557879166,0.13127769482138124,-0.1709035137892787,0.034615511569816966,0.058449947743474,0.03539871321646675,0.12441990479339876,0.044750741241097236,-0.09693143724390851,0.04566402167458893,-0.19479798632609352,0.046577302108080795,0.007777437954536423,0.09634017003099045,-0.024451173358823672,0.07399026938269058,-0.10106121131567415,-0.03412976281335818,-0.19331708936820047,-0.026998170583701256,0.010479074296638717,0.3786839088273193,-0.03234686475594391,0.10608243441614684,-0.05648875988031831,0.008186776794248962,-0.1442419106960077,0.008350512330133944,0.1371421559316618,0.010200723885634198,0.05929409539514767,-0.09083865602525514,-0.08615218113148063,0.06825952562671636,-0.1151497445367107,0.06547056366547549,0.014670704015294172,-0.05729652185735091,0.06469372951188782,0.011232257761709536,-0.09181470174750293,0.011461487511948613,-0.12296265852402241,0.1472473674213631,0.009592173477261715,0.10435502451256028,-0.02104547421241617,0.22402114091409853,-0.062337757078876184,-0.10019523225921584,-0.04020435119469085,-0.023237711109542817,-0.045875058587507477,0.10636078482715136,-0.09496115296209255,0.1149077798003474,-0.06185109868055145,-0.03583988952149015,-0.08897298055803235,0.010298965207165252,-0.009419341522716465,0.08452028362382696,-0.05440386072338283,0.10438868126160335,-0.12547599899985673,0.02949786643154528,-0.19457785299451488,-0.06007092954873518,0.08278468694344625,0.26096260673534816,0.027956933110494287,0.09306727859702302,-0.0568571648360594,0.06467553667456727,-0.17908847129979563,-0.010113398266495629,1
4,0.00428821087544609,0.11153061012848735,0.053296335166259416,0.08118362861924218,-0.11281769218056932,0.006919613003560731,-0.2188039488539343,0.07631066171532609,-0.007267682068126221,-0.015036583589226752,0.009063718441283928,0.12547193639454823,-0.057222554214557596,-0.004135060487037269,-0.21924947725657803,0.003995832861211164,0.034169553324983656,0.03727587635452761,0.02443599530611374,0.016297367089763728,-0.11183381695806427,0.11829243182277854,-0.16042116442415855,0.0349879023701176,0.045041683928387574,0.039911919403503256,0.1549464247819493,0.041935360898843616,-0.10989700598546018,0.025627164993737742,-0.21733741786189867,0.03183981105282565,0.006126015536351646,0.08836313319101186,-0.019058715001982918,0.06291541713722777,-0.08280949789416778,-0.030753835571381484,-0.18146000566011386,-0.027288614661930045,0.008075202297918022,0.4269647192002678,-0.04028319307237302,0.09940852483988845,-0.06404470788004007,0.004594511652263734,-0.16093166571885456,0.005708332658873027,0.10802207395766764,0.009356096455518855,0.04621738387980857,-0.07724193983474113,-0.0705930472147312,0.06150767114276312,-0.1080870468497199,0.06617489055518055,0.011305283217085233,-0.0646016183833448,0.08056638614474619,0.010525608512458713,-0.1040958549093696,0.006432316313169137,-0.1371902615682512,0.10065693255146314,0.007555419161500291,0.0957143518346339,-0.016404108269563848,0.19048969068175134,-0.051079521968382675,-0.09028447442741311,-0.03773842146699464,-0.02348770047687555,-0.03535144117088594,0.11992139504494471,-0.11825994537675241,0.10767864581396314,-0.07012431420778302,-0.020113751011021228,-0.0992677502404419,0.0070402769459434154,-0.007419285482914757,0.07752194206001378,-0.04240564087941207,0.08876379935866718,-0.10281496075176877,0.02658010074383694,-0.18264344047963627,-0.0607171676227946,0.06379409815355298,0.294234382579315,0.03481618829826521,0.08721218481751557,-0.0644623907575187,0.03629664205288356,-0.19981020674400352,-0.006913425109079591,0
5,0.00798267507745494,0.16946044092453555,0.08834056274561336,0.1115387476575914,-0.20062394349914495,0.003936661682032543,-0.17618470342726686,0.06251793671228022,-0.010404034445371881,-0.012372365286388153,0.008966840497963157,0.08342667860900205,-0.06848541592869484,-0.0053426122827584495,-0.16240985902311736,0.004046013395422398,0.06360798236321343,0.05663724456998446,0.04050352749128381,0.022391065122672405,-0.19887431608490821,0.06729816875474848,-0.12917388111854894,0.028664034839985402,0.06447932458736705,0.03284022884658615,0.15329027327470485,0.02788295117291549,-0.13152754656865318,0.033111004517837,-0.16099349397349713,0.032239662293683524,0.011403821539221507,0.13425960366191556,-0.03159049497927416,0.0864399258224098,-0.14726030736492463,-0.017496274142367214,-0.1461147179865554,-0.02235635029302487,0.011560038272635423,0.35131407603324794,-0.03985262443539209,0.06609703564894306,-0.07665034386179943,0.005936235869731629,-0.11921072500970088,0.005780019136317711,0.20108738647493976,0.014215722740673321,0.07660695032474009,-0.10612323423257301,-0.12553576697148536,0.034992548284734595,-0.08703354940938297,0.05421414946058532,0.016184053581689593,-0.05315534715633479,0.07970524887078433,0.006998509656946886,-0.12458458063914231,0.008310730217624346,-0.10162419231024994,0.10192100410373651,0.014064713231706487,0.14542910010101615,-0.027190390321446784,0.2617151007129108,-0.0908348232557901,-0.051364061946521086,-0.03038762613198639,-0.019242430073639218,-0.05060727866020438,0.09867343179020781,-0.11699591887818696,0.0715958646651156,-0.08392657215592678,-0.025987521474159014,-0.07353295215944922,0.007128690268125232,-0.0138112949752794,0.11778741699415121,-0.07028885132888522,0.12195319655185778,-0.18283606478773823,0.015121779794474498,-0.14706764006038078,-0.04974287940198035,0.09132430235382066,0.24210122196204262,0.03444405397630312,0.05798765144327435,-0.07715023740872433,0.046896263370880834,-0.14801014768531187,-0.0070002453984292475,0
6,0.004513692504962762,0.15245056140439267,0.045190659484211075,0.10657329525606679,-0.1780002899664354,0.005391354936483355,-0.1556467651799528,0.0810315273509993,-0.006931742061192886,-0.013057467603642446,0.009027385009925525,0.11060138768553977,-0.053985195277610976,-0.005158505719957421,-0.23276960995610796,0.0031345086840018975,0.03596624821414818,0.05095218497004332,0.020719599942313923,0.021394265620965712,-0.17644796185626305,0.09216649629512062,-0.11411601774010961,0.03715238610345944,0.042959685366899286,0.03465871030596458,0.15432529612206253,0.03696531066454126,-0.10367959644556593,0.03196999841257615,-0.23073964242742087,0.024976561259825197,0.006448132149946892,0.12078306795687577,-0.016160133659743406,0.08259181611814692,-0.13065428260617715,-0.02396157749548165,-0.12908205285356666,-0.028976791389884834,0.00770193562354765,0.3707675986219469,-0.04012171115522505,0.0876269316549882,-0.06042138644209502,0.005731673022174964,-0.17085560033115468,0.004477869548574205,0.11370206357739707,0.012788795430727955,0.03918832412487781,-0.10139886822215877,-0.11137954190486976,0.0479231549909633,-0.07688800539538528,0.07026871912047067,0.01078270987296671,-0.05609874970453805,0.08024342231045026,0.009278145704645739,-0.09820664477508627,0.008024342231044979,-0.14565017018329132,0.07895976637319237,0.00795269631826771,0.1308314072238763,-0.013909257899993371,0.25006413723482346,-0.0805917010531171,-0.07034434536173556,-0.026845325484763486,-0.024940738303436485,-0.033717362618642104,0.10413733422164241,-0.11778588060569668,0.09491690328006712,-0.0661570397927576,-0.025091990785966106,-0.10538914753099934,0.005522705776574889,-0.007809404492713325,0.1059643049974607,-0.03595629739292913,0.11652411647512069,-0.162218287513016,0.020709649121094877,-0.12992389232869853,-0.06447336084249368,0.060845291426026744,0.255507236441646,0.03467662178415886,0.07687606440992242,-0.06081543896236946,0.045280216875182626,-0.21213160674779022,-0.005423197564384296,0
7,0.002845558219746992,0.08634400901131642,0.061087113470675004,0.10994202212659297,-0.1695016497996549,0.004138993774177485,-0.1605666791125413,0.07394755841186966,-0.004988965709946232,-0.0134702074168547,0.009442079547342691,0.15418573037735073,-0.0632859539132069,-0.007317149707921057,-0.21752711724289042,0.0063378342167093845,0.022674130576397545,0.028857984369960583,0.028008012434191987,0.022070527317663326,-0.16802343773744852,0.07075708404427446,-0.11772316617626224,0.033904436104548186,0.030919268967814877,0.0357542542546146,0.1614145979760012,0.05153211494635812,-0.12154188067029509,0.04534826115279524,-0.21563007842972556,0.05050147264743106,0.004065083171067219,0.06840836932321331,-0.021844689363715114,0.08520250080772372,-0.12441618190236292,-0.018395527885233746,-0.13316226993708352,-0.02644357133502355,0.005543295233273453,0.3824873710958781,-0.04196479798818962,0.12215780236288111,-0.07083099464738472,0.008130166342134593,-0.15966743344136572,0.00905404888101345,0.07168096658315347,0.0072432391048107905,0.0529733717070093,-0.10460403412418126,-0.1060617154633015,0.036791055770467644,-0.07931839557121931,0.06412566048743241,0.007760613326582957,-0.05787200223537622,0.08392959597637939,0.012934355544304929,-0.11512602970585802,0.011382232878988431,-0.13611253484457017,0.15965306193520537,0.005013602577649653,0.07409948576270761,-0.01880203620234059,0.25796853557808425,-0.07674384289620997,-0.054004014005936525,-0.027693892370973167,-0.0227603596133596,-0.024267314687886513,0.10742906162084226,-0.1231966569510427,0.1323205102905493,-0.0775548064581148,-0.03559206154223373,-0.09848793171680284,0.011166660286583295,-0.0049232673960703365,0.06001540972557546,-0.048604433834266346,0.12020738366969227,-0.1544731605005576,0.015898991957952077,-0.13403071952362972,-0.058836946220427545,0.04379203234286133,0.2635836883421594,0.036269575404078214,0.1071703745099561,-0.07129293591682423,0.06422831410286337,-0.19824055597571547,-0.010965459200338505,0
8,0.007231004821042734,0.18988582064221027,0.07163635210908953,0.09798535518369705,-0.20371239346772413,0.008174179362917889,-0.1688465409144553,0.07684626862611411,-0.007680135555269062,-0.011318094502501846,0.006392627450487191,0.10743539852125053,-0.07999018376569808,-0.006602221793126076,-0.15793432751992095,0.006602221793126076,0.05761848285973857,0.06346383619333514,0.032844764249250334,0.019670262711946572,-0.20193583189678457,0.13973954244226572,-0.12379373793006944,0.03523347437646861,0.04759787714500139,0.03004185577824578,0.10928348832023348,0.0359071704778081,-0.15362267247134867,0.040917473335176605,-0.15655699326829375,0.05260818000236989,0.010330006887204026,0.15044216149416118,-0.02561708632253509,0.07593636302751501,-0.14952726555407075,-0.036329686057413525,-0.14002898224876695,-0.02748014714599232,0.008533483950299051,0.3213779920463507,-0.02841167755772085,0.08511859137169649,-0.08952672635576905,0.007335801992362345,-0.11592563284529074,0.009431745418751539,0.1821524547776994,0.01592917004055817,0.062121434332147805,-0.09322789629522628,-0.12746829271490573,0.07265937211482705,-0.08340856768730902,0.0666393568290313,0.01194687753041867,-0.048625887492230395,0.0568233551154417,0.0090125567334736,-0.14551336754781888,0.01027012278930725,-0.09882373255425277,0.1663131108839864,0.012740341827551717,0.1629579379545999,-0.022048992156182046,0.22991334974475336,-0.09223315489127332,-0.1066535783542641,-0.02912196949666387,-0.02365255522208624,-0.03735769640464253,0.09026529689649665,-0.08340856768730902,0.09219988594799727,-0.0980252779156284,-0.03211451094434172,-0.07150660323031302,0.011632486016460176,-0.01251078611894707,0.13198455176462542,-0.05699801706764071,0.10713431458460249,-0.18565068416317287,0.03139922866390739,-0.14094221474169372,-0.061143327399832775,0.06741452320736259,0.22147135538846346,0.02455580703203004,0.07467547007735388,-0.09011059631026322,0.05795283573966249,-0.14393142929504427,-0.01142289167382129,0
9,0.00543911470269497,0.15065230448001446,0.0447355757585102,0.07886716318907731,-0.17644874064466362,0.008078685073120493,-0.23873193645591614,0.059647434344680325,-0.005964743434467923,-0.014089135353829581,0.00911851582510626,0.11632646295292257,-0.03600556812645355,-0.005964743434467923,-0.17120768894234695,0.004159323007943231,0.04334024731353782,0.05035116967308075,0.020510947250709018,0.015832343684081762,-0.1749099434878788,0.1381070448214409,-0.17503182841118853,0.027347929667611973,0.03696668153213516,0.0373970876675726,0.15588319910538875,0.038878751266555954,-0.06914937982436498,0.03696668153213516,-0.1697145986318033,0.033142542063293555,0.007770163860992771,0.11935835042025118,-0.015997396184396898,0.06112021050133914,-0.1295154273627255,-0.03590526699164668,-0.19798682230118042,-0.02132986157919592,0.006627492704964376,0.40006186807170696,-0.040526737000472476,0.09216277690677618,-0.0402982027692668,0.006627492704964376,-0.1256684344707633,0.00594189001134734,0.13701388941550716,0.012637942985673622,0.03879368574716271,-0.0750379451817645,-0.11040869599931354,0.07181053398329336,-0.11793128110983352,0.051724914329550425,0.009278489786950188,-0.06053110003867564,0.08105347400094495,0.00975841167248213,-0.06549918029816336,0.009278489786950188,-0.10712922978151214,0.10477532720009376,0.009583202095224428,0.1292881627661377,-0.013769187430141725,0.1850543240841751,-0.07988921905641386,-0.10540760523976267,-0.04117552029017303,-0.018358916573522246,-0.02901369028617787,0.11236520294535762,-0.11897492076567277,0.09983010036372647,-0.04412361187272612,-0.02901369028617787,-0.07751627195572822,0.007328331013995187,-0.009410531787202327,0.10471438473843882,-0.03559420651028336,0.08623104397237125,-0.16080430288401756,0.031032409328494624,-0.19927804070749258,-0.04745894201371109,0.05235719236921933,0.27569480908419797,0.035026679836122565,0.08085541100056666,-0.04056101713515335,0.05235719236921933,-0.15602793745181906,-0.007196289013743047,0
